uin,acd_institute_name,acd_institute_type,acd_department,acd_position,acd_city,acd_state,acd_country,acd_postal_code,acd_tenure_from_date,acd_tenure_to_date,acd_association_level,acd_source_url1,acd_source_url2,acd_source_url3,acd_processed_date_timestamp,acd_inserted_date_timestamp,acd_updated_timestamp,acd_delete_flag_timestamp
AS002039,,,,,,,,,,,,,,,,,,
AS002237,,,,,,,,,,,,,,,,,,
AS002378,,,,,,,,,,,,,,,,,,
AS002463,,,,,,,,,,,,,,,,,,
AS002559,,,,,,,,,,,,,,,,,,
AS002613,,,,,,,,,,,,,,,,,,
AS002650,,,,,,,,,,,,,,,,,,
AS002776,,,,,,,,,,,,,,,,,,
AS002779,,,,,,,,,,,,,,,,,,
AS002966,,,,,,,,,,,,,,,,,,
AS002979,,,,,,,,,,,,,,,,,,
AS002983,,,,,,,,,,,,,,,,,,
AS002984,,,,,,,,,,,,,,,,,,
AS003009,,,,,,,,,,,,,,,,,,
AS003035,,,,,,,,,,,,,,,,,,
AS003097,,,,,,,,,,,,,,,,,,
AS003456,,,,,,,,,,,,,,,,,,
AS003550,,,,,,,,,,,,,,,,,,
AS003621,,,,,,,,,,,,,,,,,,
AS004855,Silchar Medical College,Academic,Department of Cardiology,Assistant Professor,Silchar,Assam,India,788014.0,,,National,https://smcassam.org/index.php/departments/cardiology,,,2025-06-03 10:18:17,2025-06-03 10:18:17,,
AS005057,,,,,,,,,,,,,,,,,,
AS005542,,,,,,,,,,,,,,,,,,
AS005543,,,,,,,,,,,,,,,,,,
AS005563,,,,,,,,,,,,,,,,,,
AS005603,,,,,,,,,,,,,,,,,,
AS005723,,,,,,,,,,,,,,,,,,
AS005742,,,,,,,,,,,,,,,,,,
AS005765,,,,,,,,,,,,,,,,,,
AS005824,,,,,,,,,,,,,,,,,,
AS005836,,,,,,,,,,,,,,,,,,
AS005839,,,,,,,,,,,,,,,,,,
AS006085,,,,,,,,,,,,,,,,,,
AS006130,,,,,,,,,,,,,,,,,,
AS006159,,,,,,,,,,,,,,,,,,
AS006181,,,,,,,,,,,,,,,,,,
AS006212,,,,,,,,,,,,,,,,,,
AS006333,,,,,,,,,,,,,,,,,,
AS006344,,,,,,,,,,,,,,,,,,
AS006372,,,,,,,,,,,,,,,,,,
AS006535,,,,,,,,,,,,,,,,,,
AS006552,,,,,,,,,,,,,,,,,,
AS006561,,,,,,,,,,,,,,,,,,
AS006569,,,,,,,,,,,,,,,,,,
AS006585,,,,,,,,,,,,,,,,,,
AS006605,,,,,,,,,,,,,,,,,,
AS006779,,,,,,,,,,,,,,,,,,
AS006816,,,,,,,,,,,,,,,,,,
AS006836,,,,,,,,,,,,,,,,,,
AS006849,,,,,,,,,,,,,,,,,,
AS006874,,,,,,,,,,,,,,,,,,
AS006964,,,,,,,,,,,,,,,,,,
AS006977,,,,,,,,,,,,,,,,,,
AS007033,,,,,,,,,,,,,,,,,,
AS007061,Gauhati Medical College and Hospital,Academic,,Associate Professor,Guwahati,Assam,India,781032.0,,,National,https://www.hexahealth.com/guwahati/doctor/dr-ashok-krishna-bhuyan-endocrinology,,,2025-06-03 10:37:15,2025-06-03 10:37:15,,
AS007088,,,,,,,,,,,,,,,,,,
AS007092,,,,,,,,,,,,,,,,,,
AS007118,,,,,,,,,,,,,,,,,,
AS007132,,,,,,,,,,,,,,,,,,
AS007226,,,,,,,,,,,,,,,,,,
AS007301,,,,,,,,,,,,,,,,,,
AS007317,,,,,,,,,,,,,,,,,,
AS007507,,,,,,,,,,,,,,,,,,
AS007509,,,,,,,,,,,,,,,,,,
AS007545,,,,,,,,,,,,,,,,,,
AS007567,,,,,,,,,,,,,,,,,,
AS007582,,,,,,,,,,,,,,,,,,
AS007658,,,,,,,,,,,,,,,,,,
AS007722,,,,,,,,,,,,,,,,,,
AS007731,,,,,,,,,,,,,,,,,,
AS007854,,,,,,,,,,,,,,,,,,
AS007861,Gauhati Medical College,Academic,Department of Cardiology,Professor,Guwahati,Assam,India,781032.0,2020.0,,National,"https://www.practo.com/guwahati/doctor/dr-pranab-jyoti-bhattacharyya-cardiologist#:~:text=DM%20%2D%20Cardiology%2C%20FACC-,Dr.,prevent%20progression%20of%20cardiac%20disease.",,,2025-03-18 18:53:41,2025-03-18 18:53:41,,
AS007861,Gauhati Medical College,Academic,Department of Cardiology,Assistant Professor,Guwahati,Assam,India,781032.0,2010.0,2013.0,National,"https://www.practo.com/guwahati/doctor/dr-pranab-jyoti-bhattacharyya-cardiologist#:~:text=DM%20%2D%20Cardiology%2C%20FACC-,Dr.,prevent%20progression%20of%20cardiac%20disease.",,,2025-03-18 18:53:41,2025-03-18 18:53:41,,
AS007886,,,,,,,,,,,,,,,,,,
AS007891,,,,,,,,,,,,,,,,,,
AS007895,,,,,,,,,,,,,,,,,,
AS007896,,,,,,,,,,,,,,,,,,
AS007898,,,,,,,,,,,,,,,,,,
AS007901,,,,,,,,,,,,,,,,,,
AS008171,Tomo Riba Institute of Health and Medical Sciences,Academic,Department of Cardiology,Associate Professor,Naharlagun,Arunachal Pradesh,India,791110.0,,,National,https://www.worldwidejournals.com/international-journal-of-scientific-research-(IJSR)/recent_issues_pdf/2023/August/looks-can-be-deceptivea-case-of-chilaiditi-syndrome_August_2023_6119786410_0419576.pdf,,,2025-06-02 09:27:24,2025-06-02 09:27:24,,
AS008245,,,,,,,,,,,,,,,,,,
AS008368,,,,,,,,,,,,,,,,,,
AS008416,,,,,,,,,,,,,,,,,,
AS008563,,,,,,,,,,,,,,,,,,
AS009116,,,,,,,,,,,,,,,,,,
AS009117,,,,,,,,,,,,,,,,,,
AS010612,,,,,,,,,,,,,,,,,,
AS010823,,,,,,,,,,,,,,,,,,
AS010831,,,,,,,,,,,,,,,,,,
AS010877,Silchar Medical College,Academic,Department of Medicine,Assistant Professor,Silchar,Assam,India,788014.0,,,National,https://smcassam.org/index.php/departments/medicine,,,2025-03-21 16:38:16,2025-03-21 16:38:16,,
AS011262,,,,,,,,,,,,,,,,,,
AS011272,,,,,,,,,,,,,,,,,,
AS011348,,,,,,,,,,,,,,,,,,
AS011460,,,,,,,,,,,,,,,,,,
AS011516,,,,,,,,,,,,,,,,,,
AS011546,,,,,,,,,,,,,,,,,,
AS011765,,,,,,,,,,,,,,,,,,
AS011856,Jorhat Medical College and Hospital,Academic,Department of Internal Medicine,Assistant Professor,Jorhat,Assam,India,785001.0,,,National,https://jorhatmedicalcollege.in/jmch/images/faculty_data/Faculty_Info_GeneralMedicine2.pdf,,,2025-03-19 15:06:39,2025-03-19 15:06:39,,
AS012204,,,,,,,,,,,,,,,,,,
AS012563,,,,,,,,,,,,,,,,,,
AS013044,,,,,,,,,,,,,,,,,,
AS014520,,,,,,,,,,,,,,,,,,
AS014527,,,,,,,,,,,,,,,,,,
AS014726,,,,,,,,,,,,,,,,,,
AS014849,,,,,,,,,,,,,,,,,,
AS015061,,,,,,,,,,,,,,,,,,
AS015312,,,,,,,,,,,,,,,,,,
AS015519,,,,,,,,,,,,,,,,,,
AS015607,,,,,,,,,,,,,,,,,,
AS015659,,,,,,,,,,,,,,,,,,
AS015987,,,,,,,,,,,,,,,,,,
AS016001,,,,,,,,,,,,,,,,,,
AS016865,,,,,,,,,,,,,,,,,,
AS017043,,,,,,,,,,,,,,,,,,
AS017100,,,,,,,,,,,,,,,,,,
AS017146,,,,,,,,,,,,,,,,,,
AS017156,,,,,,,,,,,,,,,,,,
AS017186,,,,,,,,,,,,,,,,,,
AS017502,,,,,,,,,,,,,,,,,,
AS017876,Dhubri Medical College & Hospital,Academic,,Assistant Professor,Dhubri,Assam,India,783324.0,,,National,https://www.justdial.com/Dhubri/Dr-Umar-Faruque-Boro-Bazar/9999P3662-3662-240418180852-E1D7_BZDET,,,2025-06-03 10:53:28,2025-06-03 10:53:28,,
AS018897,,,,,,,,,,,,,,,,,,
AS019041,,,,,,,,,,,,,,,,,,
AS019140,,,,,,,,,,,,,,,,,,
AS019155,,,,,,,,,,,,,,,,,,
AS020484,,,,,,,,,,,,,,,,,,
AS022785,Silchar Medical College,Academic,Department of Cardiology,Assistant Professor,Silchar,Assam,India,788014.0,,,National,https://www.linkedin.com/in/prabhash-chandra-sarma-3b8b163b/?originalSubdomain=in,,,2025-03-25 15:50:10,2025-03-25 15:50:10,,
AS030181,,,,,,,,,,,,,,,,,,
AS033515,,,,,,,,,,,,,,,,,,
AS036346,,,,,,,,,,,,,,,,,,
AS038040,,,,,,,,,,,,,,,,,,
AS488872,,,,,,,,,,,,,,,,,,
BR000029,,,,,,,,,,,,,,,,,,
BR000184,,,,,,,,,,,,,,,,,,
BR000463,,,,,,,,,,,,,,,,,,
BR002599,,,,,,,,,,,,,,,,,,
BR002643,,,,,,,,,,,,,,,,,,
BR002789,,,,,,,,,,,,,,,,,,
BR002818,,,,,,,,,,,,,,,,,,
BR003124,,,,,,,,,,,,,,,,,,
BR003621,,,,,,,,,,,,,,,,,,
BR003654,,,,,,,,,,,,,,,,,,
BR003708,,,,,,,,,,,,,,,,,,
BR003740,,,,,,,,,,,,,,,,,,
BR003749,,,,,,,,,,,,,,,,,,
BR003809,,,,,,,,,,,,,,,,,,
BR003906,,,,,,,,,,,,,,,,,,
BR004068,,,,,,,,,,,,,,,,,,
BR004205,,,,,,,,,,,,,,,,,,
BR005202,,,,,,,,,,,,,,,,,,
BR005369,,,,,,,,,,,,,,,,,,
BR005831,,,,,,,,,,,,,,,,,,
BR005940,,,,,,,,,,,,,,,,,,
BR006098,,,,,,,,,,,,,,,,,,
BR006107,,,,,,,,,,,,,,,,,,
BR006112,,,,,,,,,,,,,,,,,,
BR006337,,,,,,,,,,,,,,,,,,
BR006467,,,,,,,,,,,,,,,,,,
BR006498,,,,,,,,,,,,,,,,,,
BR007089,,,,,,,,,,,,,,,,,,
BR007920,,,,,,,,,,,,,,,,,,
BR008291,,,,,,,,,,,,,,,,,,
BR008871,,,,,,,,,,,,,,,,,,
BR010542,Indira Gandhi Institute of Medical Sciences,Academic,Department of General Medicine,Professor,Puducherry,Puducherry,India,605009.0,,,National,https://www.researchgate.net/profile/Sudhir-Kumar-102,,,2025-06-03 10:53:50,2025-06-03 10:53:50,,
BR010606,,,,,,,,,,,,,,,,,,
BR010644,,,,,,,,,,,,,,,,,,
BR010704,,,,,,,,,,,,,,,,,,
BR010798,,,,,,,,,,,,,,,,,,
BR011029,,,,,,,,,,,,,,,,,,
BR011032,,,,,,,,,,,,,,,,,,
BR011033,,,,,,,,,,,,,,,,,,
BR011043,,,,,,,,,,,,,,,,,,
BR011052,,,,,,,,,,,,,,,,,,
BR011106,,,,,,,,,,,,,,,,,,
BR011110,,,,,,,,,,,,,,,,,,
BR011112,,,,,,,,,,,,,,,,,,
BR011413,,,,,,,,,,,,,,,,,,
BR011508,,,,,,,,,,,,,,,,,,
BR011615,,,,,,,,,,,,,,,,,,
BR011876,,,,,,,,,,,,,,,,,,
BR011987,,,,,,,,,,,,,,,,,,
BR012000,,,,,,,,,,,,,,,,,,
BR012034,,,,,,,,,,,,,,,,,,
BR012067,,,,,,,,,,,,,,,,,,
BR012163,,,,,,,,,,,,,,,,,,
BR012316,,,,,,,,,,,,,,,,,,
BR012538,Govind Ballabh Pant College,Academic,Department of Cardiology,Assistant Professor,Delhi,Delhi,India,110002.0,,,National,https://medishala.com/profile/dr.-b.b.-bharti-patna-bihar,,,2025-04-08 17:13:24,2025-04-08 17:13:24,,
BR012538,Govind Ballabh Pant College,Academic,Department of Cardiology,Professor,Delhi,Delhi,India,110002.0,,,National,https://www.credihealth.com/doctor/bishwa-bhushan-bharti-cardiologist,,,2025-04-08 17:13:24,2025-04-08 17:13:24,,
BR012551,,,,,,,,,,,,,,,,,,
BR012689,,,,,,,,,,,,,,,,,,
BR012708,,,,,,,,,,,,,,,,,,
BR012720,,,,,,,,,,,,,,,,,,
BR012909,,,,,,,,,,,,,,,,,,
BR012931,,,,,,,,,,,,,,,,,,
BR012956,,,,,,,,,,,,,,,,,,
BR013059,,,,,,,,,,,,,,,,,,
BR013191,,,,,,,,,,,,,,,,,,
BR013193,,,,,,,,,,,,,,,,,,
BR013199,,,,,,,,,,,,,,,,,,
BR013225,,,,,,,,,,,,,,,,,,
BR013597,,,,,,,,,,,,,,,,,,
BR013617,,,,,,,,,,,,,,,,,,
BR013661,,,,,,,,,,,,,,,,,,
BR014402,,,,,,,,,,,,,,,,,,
BR014427,,,,,,,,,,,,,,,,,,
BR014489,,,,,,,,,,,,,,,,,,
BR014804,,,,,,,,,,,,,,,,,,
BR014862,,,,,,,,,,,,,,,,,,
BR018651,,,,,,,,,,,,,,,,,,
BR019060,,,,,,,,,,,,,,,,,,
BR019268,,,,,,,,,,,,,,,,,,
BR020458,,,,,,,,,,,,,,,,,,
BR020748,,,,,,,,,,,,,,,,,,
BR021107,,,,,,,,,,,,,,,,,,
BR021496,,,,,,,,,,,,,,,,,,
BR021939,VCSG Government Institute of Medical Science,Academic,Department of General Medicine,Assistant Professor,Srinagar,Uttarakhand,India,246174.0,,,National,https://medifortwellnesshospital.com/team/dr-birendra-kumar/,,,2025-04-08 16:02:45,2025-04-08 16:02:45,,
BR022107,,,,,,,,,,,,,,,,,,
BR022191,,,,,,,,,,,,,,,,,,
BR022661,Darbhanga Medical College and Hospital,Academic,Department of Cardiology,Associate Professor,Darbhanga,Bihar,India,846003.0,,,National,https://dmc.edu.in/academics/faculty/cardiology/,,,2025-03-17 10:07:23,2025-03-17 10:07:23,,
BR022662,,,,,,,,,,,,,,,,,,
BR022738,Indira Gandhi Institute of Medical Sciences,Academic,Department of Endocrinology,Assistant Professor,Patna,Bihar,India,800014.0,,,National,https://www.parashospitals.com/patna/doctor-near-me/endocrinologist/dr-neeraj-sinha,,,2025-04-03 10:50:52,2025-04-03 10:50:52,,
BR023521,,,,,,,,,,,,,,,,,,
BR023533,,,,,,,,,,,,,,,,,,
BR024671,,,,,,,,,,,,,,,,,,
BR024676,Darbhanga Medical College,Academic,Department of Cardiology,Associate Professor,Darbhanga,Bihar,India,846003.0,,2024.0,National,https://www.linkedin.com/in/dr-ashish-kumar-jha-30064096/,,,2025-06-17 09:25:21,2025-06-17 09:25:21,,
BR025055,,,,,,,,,,,,,,,,,,
BR025060,Madhubani Medical College,Academic,Department of Cardiology,Associate Professor,Madhubani,Bihar,India,847212.0,,,National,https://mmcworld.org/faculty-doctors/,,,2025-03-08 09:30:00,2025-03-08 09:30:00,,
BR025306,,,,,,,,,,,,,,,,,,
BR026407,,,,,,,,,,,,,,,,,,
BR026598,,,,,,,,,,,,,,,,,,
BR026757,,,,,,,,,,,,,,,,,,
BR027262,,,,,,,,,,,,,,,,,,
BR027265,,,,,,,,,,,,,,,,,,
BR027397,,,,,,,,,,,,,,,,,,
BR027784,,,,,,,,,,,,,,,,,,
BR027854,,,,,,,,,,,,,,,,,,
BR028172,,,,,,,,,,,,,,,,,,
BR028183,,,,,,,,,,,,,,,,,,
BR028571,,,,,,,,,,,,,,,,,,
BR028614,,,,,,,,,,,,,,,,,,
BR028617,,,,,,,,,,,,,,,,,,
BR028692,,,,,,,,,,,,,,,,,,
BR028739,,,,,,,,,,,,,,,,,,
BR028750,Patna Medical College,Academic,Department of Cardiology ,Assistant Professor,Patna,Bihar,India,800001.0,2024.0,,National,https://www.linkedin.com/in/akanksha-sinha-380096141/,,,2025-03-29 09:04:30,2025-03-29 09:04:30,,
BR029287,,,,,,,,,,,,,,,,,,
BR029298,,,,,,,,,,,,,,,,,,
BR029332,,,,,,,,,,,,,,,,,,
BR029436,,,,,,,,,,,,,,,,,,
BR029644,,,,,,,,,,,,,,,,,,
BR029868,,,,,,,,,,,,,,,,,,
BR030365,,,,,,,,,,,,,,,,,,
BR030584,,,,,,,,,,,,,,,,,,
BR030716,,,,,,,,,,,,,,,,,,
BR030717,,,,,,,,,,,,,,,,,,
BR030720,,,,,,,,,,,,,,,,,,
BR030741,,,,,,,,,,,,,,,,,,
BR031075,,,,,,,,,,,,,,,,,,
BR032213,,,,,,,,,,,,,,,,,,
BR034207,,,,,,,,,,,,,,,,,,
BR035692,,,,,,,,,,,,,,,,,,
BR036307,,,,,,,,,,,,,,,,,,
BR036908,,,,,,,,,,,,,,,,,,
BR495798,,,,,,,,,,,,,,,,,,
BR496327,Narayan Medical College and Hospital,Academic,Department of Internal Medicine,Assistant Professor,Sasaram,Bihar,India,821305.0,2018.0,2025.0,National,https://nmch.ac.in/wp-content/uploads/2018/09/FACULTY-LIST-150-Sept-2018-current.pdf,,,2025-03-21 16:40:04,2025-03-21 16:40:04,,
BR496327,Narayan Medical College and Hospital,Academic,Department of Internal Medicine,Professor,Sasaram,Bihar,India,821305.0,,,National,https://nmch.ac.in/general-medicine/faculty/,,,2025-03-21 16:42:25,2025-03-21 16:42:25,,
CG000208,,,,,,,,,,,,,,,,,,
CG000406,,,,,,,,,,,,,,,,,,
CG000421,,,,,,,,,,,,,,,,,,
CG000489,,,,,,,,,,,,,,,,,,
CG000494,,,,,,,,,,,,,,,,,,
CG000656,,,,,,,,,,,,,,,,,,
CG000689,Rajmata Smt. Devendra Kumari Singhdeo Government Medical College Ambikapur,Academic,,Assistant Professor,Ambikapur,Chhattisgarh,India,497001.0,,,National,https://www.gmcambikapur.co.in/page.php?url=General-Medicine&level=4,,,2025-06-03 10:05:01,2025-06-03 10:05:01,,
CG001549,Advanced Cardiac Institute Raipur,Academic,,Professor,Raipur,Chhattisgarh,India,492001.0,,,National,https://www.linkedin.com/in/smit-shrivastava-04368024/,,,2025-04-01 14:39:39,2025-04-01 14:39:39,,
CG004057,,,,,,,,,,,,,,,,,,
CG004077,,,,,,,,,,,,,,,,,,
CG004108,,,,,,,,,,,,,,,,,,
CG004137,,,,,,,,,,,,,,,,,,
CG004147,,,,,,,,,,,,,,,,,,
CG004172,,,,,,,,,,,,,,,,,,
CG004217,,,,,,,,,,,,,,,,,,
CG004237,,,,,,,,,,,,,,,,,,
CG004264,,,,,,,,,,,,,,,,,,
CG004265,,,,,,,,,,,,,,,,,,
CG004367,,,,,,,,,,,,,,,,,,
CG004395,,,,,,,,,,,,,,,,,,
CG004498,,,,,,,,,,,,,,,,,,
CG004508,,,,,,,,,,,,,,,,,,
CG004609,,,,,,,,,,,,,,,,,,
CG004634,,,,,,,,,,,,,,,,,,
CG004700,,,,,,,,,,,,,,,,,,
CG004703,,,,,,,,,,,,,,,,,,
CG004745,,,,,,,,,,,,,,,,,,
CG004756,,,,,,,,,,,,,,,,,,
CG004764,,,,,,,,,,,,,,,,,,
CG004883,,,,,,,,,,,,,,,,,,
CG005021,,,,,,,,,,,,,,,,,,
CG005042,,,,,,,,,,,,,,,,,,
CG005364,,,,,,,,,,,,,,,,,,
CG005518,,,,,,,,,,,,,,,,,,
CG005682,,,,,,,,,,,,,,,,,,
CG005785,,,,,,,,,,,,,,,,,,
CG005806,,,,,,,,,,,,,,,,,,
CG005830,,,,,,,,,,,,,,,,,,
CG006211,,,,,,,,,,,,,,,,,,
CG006293,,,,,,,,,,,,,,,,,,
CG006530,,,,,,,,,,,,,,,,,,
CG006664,,,,,,,,,,,,,,,,,,
CG007052,,,,,,,,,,,,,,,,,,
CG007095,,,,,,,,,,,,,,,,,,
CG007152,,,,,,,,,,,,,,,,,,
CG007170,,,,,,,,,,,,,,,,,,
CG007171,,,,,,,,,,,,,,,,,,
CG008256,,,,,,,,,,,,,,,,,,
CG008545,,,,,,,,,,,,,,,,,,
CG008546,,,,,,,,,,,,,,,,,,
CG008656,,,,,,,,,,,,,,,,,,
CG008788,,,,,,,,,,,,,,,,,,
CG009056,,,,,,,,,,,,,,,,,,
CG009070,,,,,,,,,,,,,,,,,,
CG009198,,,,,,,,,,,,,,,,,,
CG009297,,,,,,,,,,,,,,,,,,
CG010756,,,,,,,,,,,,,,,,,,
CG020441,,,,,,,,,,,,,,,,,,
CG020485,,,,,,,,,,,,,,,,,,
CG492141,,,,,,,,,,,,,,,,,,
CH000423,,,,,,,,,,,,,,,,,,
CH000547,,,,,,,,,,,,,,,,,,
CH000717,,,,,,,,,,,,,,,,,,
CH000825,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Academic,Department of Cardiology,Assistant Professor,Mysuru,Karnataka,India,570016.0,,,National,https://jayadevacardiology.com/director_staff.html,,,2025-06-04 10:42:36,2025-06-04 10:42:36,,
CH001078,,,,,,,,,,,,,,,,,,
CH001088,,,,,,,,,,,,,,,,,,
CH001434,,,,,,,,,,,,,,,,,,
CH001769,,,,,,,,,,,,,,,,,,
CH002293,,,,,,,,,,,,,,,,,,
CH002307,,,,,,,,,,,,,,,,,,
CH002892,,,,,,,,,,,,,,,,,,
CH002929,,,,,,,,,,,,,,,,,,
CH005109,,,,,,,,,,,,,,,,,,
CH006090,,,,,,,,,,,,,,,,,,
CH018915,,,,,,,,,,,,,,,,,,
DL000082,,,,,,,,,,,,,,,,,,
DL000119,,,,,,,,,,,,,,,,,,
DL000232,,,,,,,,,,,,,,,,,,
DL000234,,,,,,,,,,,,,,,,,,
DL000242,,,,,,,,,,,,,,,,,,
DL000312,,,,,,,,,,,,,,,,,,
DL000402,,,,,,,,,,,,,,,,,,
DL001629,,,,,,,,,,,,,,,,,,
DL001718,,,,,,,,,,,,,,,,,,
DL001852,,,,,,,,,,,,,,,,,,
DL001861,,,,,,,,,,,,,,,,,,
DL001885,,,,,,,,,,,,,,,,,,
DL001896,,,,,,,,,,,,,,,,,,
DL001918,,,,,,,,,,,,,,,,,,
DL002140,,,,,,,,,,,,,,,,,,
DL002486,,,,,,,,,,,,,,,,,,
DL002634,,,,,,,,,,,,,,,,,,
DL002726,,,,,,,,,,,,,,,,,,
DL002859,,,,,,,,,,,,,,,,,,
DL002865,,,,,,,,,,,,,,,,,,
DL002944,,,,,,,,,,,,,,,,,,
DL002952,Army College of Medical Sciences Delhi,Academic,Department of Cardiology,Professor,Delhi,Delhi,India,110010.0,,,National,https://www.manipalhospitals.com/delhi/doctors/dr-subroto-kumar-datta-interventional-cardiologist/,,,2025-03-22 12:28:50,2025-03-22 12:28:50,,
DL002952,Army Institute of Cardiothoracic Sciences,Academic,Department of Cardiology,Professor,Pune,Maharashtra,India,411040.0,,,National,https://www.manipalhospitals.com/delhi/doctors/dr-subroto-kumar-datta-interventional-cardiologist/,,,2025-03-22 12:28:50,2025-03-22 12:28:50,,
DL003065,,,,,,,,,,,,,,,,,,
DL003221,,,,,,,,,,,,,,,,,,
DL003433,,,,,,,,,,,,,,,,,,
DL003992,,,,,,,,,,,,,,,,,,
DL004006,,,,,,,,,,,,,,,,,,
DL004225,,,,,,,,,,,,,,,,,,
DL004554,,,,,,,,,,,,,,,,,,
DL004651,,,,,,,,,,,,,,,,,,
DL004679,,,,,,,,,,,,,,,,,,
DL004844,,,,,,,,,,,,,,,,,,
DL004922,,,,,,,,,,,,,,,,,,
DL004950,,,,,,,,,,,,,,,,,,
DL004964,,,,,,,,,,,,,,,,,,
DL004967,,,,,,,,,,,,,,,,,,
DL004971,,,,,,,,,,,,,,,,,,
DL004977,,,,,,,,,,,,,,,,,,
DL005221,,,,,,,,,,,,,,,,,,
DL005249,,,,,,,,,,,,,,,,,,
DL005260,,,,,,,,,,,,,,,,,,
DL005364,All India Institute of Medical Sciences,Academic,Department of Cardiology ,Assistant Professor,Delhi,Delhi,India,110029.0,,,National,https://www.practo.com/delhi/doctor/dr-subhash-chandra-1-pain-management-specialist?practice_id=680128&specialization=Cardiac%20Ablation&referrer=doctor_listing&category_name=service&category_id=47,,,2025-03-27 16:10:02,2025-03-27 16:10:02,,
DL005473,,,,,,,,,,,,,,,,,,
DL005478,,,,,,,,,,,,,,,,,,
DL005747,,,,,,,,,,,,,,,,,,
DL005982,,,,,,,,,,,,,,,,,,
DL006523,,,,,,,,,,,,,,,,,,
DL006532,,,,,,,,,,,,,,,,,,
DL006589,,,,,,,,,,,,,,,,,,
DL006777,Bhopal Memorial Hospital and Research Centre,Academic,Department of Cardiology,Assistant Professor,Bhopal,Madhya Pradesh,India,462038.0,2004.0,2005.0,National,https://www.practo.com/delhi/doctor/milichandra-gmail-com-cardiologist,,,2025-03-20 12:05:56,2025-03-20 12:05:56,,
DL007122,,,,,,,,,,,,,,,,,,
DL007412,,,,,,,,,,,,,,,,,,
DL008040,,,,,,,,,,,,,,,,,,
DL008056,,,,,,,,,,,,,,,,,,
DL008073,All India Institute of Medical Sciences Delhi,Academic,Department of Cardiology,Associate Professor,Delhi,Delhi,India,110029.0,,,National,https://crossborderscare.com/dr-pradeep-jain-interventional-cardiologist-in-india/,,,2025-04-08 10:44:08,2025-04-08 10:44:08,,
DL008085,,,,,,,,,,,,,,,,,,
DL008135,,,,,,,,,,,,,,,,,,
DL008145,,,,,,,,,,,,,,,,,,
DL008147,,,,,,,,,,,,,,,,,,
DL008183,,,,,,,,,,,,,,,,,,
DL008213,,,,,,,,,,,,,,,,,,
DL008215,,,,,,,,,,,,,,,,,,
DL008227,,,,,,,,,,,,,,,,,,
DL008229,,,,,,,,,,,,,,,,,,
DL008263,,,,,,,,,,,,,,,,,,
DL008267,,,,,,,,,,,,,,,,,,
DL008281,,,,,,,,,,,,,,,,,,
DL008291,,,,,,,,,,,,,,,,,,
DL008310,,,,,,,,,,,,,,,,,,
DL008328,,,,,,,,,,,,,,,,,,
DL008340,,,,,,,,,,,,,,,,,,
DL008352,,,,,,,,,,,,,,,,,,
DL008372,,,,,,,,,,,,,,,,,,
DL008403,Ganga Ram Institute of Postgraduate Medical Education and Research,Academic,Department of Cardiology,Professor,Delhi,Delhi,India,110060.0,,,National,https://www.drashwanimehta.com/,,,2025-03-08 09:00:00,2025-03-08 09:00:00,,
DL008418,,,,,,,,,,,,,,,,,,
DL008428,,,,,,,,,,,,,,,,,,
DL008441,,,,,,,,,,,,,,,,,,
DL008479,,,,,,,,,,,,,,,,,,
DL008485,,,,,,,,,,,,,,,,,,
DL008497,,,,,,,,,,,,,,,,,,
DL008506,,,,,,,,,,,,,,,,,,
DL008524,,,,,,,,,,,,,,,,,,
DL008550,,,,,,,,,,,,,,,,,,
DL008552,,,,,,,,,,,,,,,,,,
DL008583,,,,,,,,,,,,,,,,,,
DL008649,,,,,,,,,,,,,,,,,,
DL008719,,,,,,,,,,,,,,,,,,
DL008740,,,,,,,,,,,,,,,,,,
DL008744,,,,,,,,,,,,,,,,,,
DL008751,,,,,,,,,,,,,,,,,,
DL008759,,,,,,,,,,,,,,,,,,
DL008761,,,,,,,,,,,,,,,,,,
DL008769,,,,,,,,,,,,,,,,,,
DL008799,,,,,,,,,,,,,,,,,,
DL008844,,,,,,,,,,,,,,,,,,
DL008868,,,,,,,,,,,,,,,,,,
DL008877,,,,,,,,,,,,,,,,,,
DL008880,,,,,,,,,,,,,,,,,,
DL008918,,,,,,,,,,,,,,,,,,
DL008920,,,,,,,,,,,,,,,,,,
DL008921,,,,,,,,,,,,,,,,,,
DL008923,,,,,,,,,,,,,,,,,,
DL008926,,,,,,,,,,,,,,,,,,
DL008929,,,,,,,,,,,,,,,,,,
DL008939,,,,,,,,,,,,,,,,,,
DL008943,All India Institute of Medical Sciences Delhi,Academic,Department of Cardiology,Associate Professor,Delhi,Delhi,India,110029.0,,,National,https://www.practo.com/delhi/doctor/rajiv-agarwal-cardiologist,,,2025-04-05 15:05:27,2025-04-05 15:05:27,,
DL008946,,,,,,,,,,,,,,,,,,
DL008969,,,,,,,,,,,,,,,,,,
DL009028,,,,,,,,,,,,,,,,,,
DL009042,,,,,,,,,,,,,,,,,,
DL009043,,,,,,,,,,,,,,,,,,
DL009044,,,,,,,,,,,,,,,,,,
DL009064,,,,,,,,,,,,,,,,,,
DL009086,,,,,,,,,,,,,,,,,,
DL009094,,,,,,,,,,,,,,,,,,
DL009095,,,,,,,,,,,,,,,,,,
